Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ReadVerbHandler.java,ReadVerbHandler.java,122,81,25,16,7,4841
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/SuperColumnType.java,SuperColumnType.java,115,28,76,11,0,3367
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/ValueType.java,ValueType.java,83,17,57,9,0,2519
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/PreLoad.java,PreLoad.java,141,70,56,15,5,5350
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnFamily.java,ColumnFamily.java,585,431,87,67,60,18162
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/CustomLoader.java,CustomLoader.java,206,165,25,16,28,6220
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/PeriodicFlushManager.java,PeriodicFlushManager.java,81,52,20,9,4,2757
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/SliceReadCommand.java,SliceReadCommand.java,101,72,19,10,0,3452
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/Context.java,Context.java,52,23,21,8,0,1541
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/ContinuationContext.java,ContinuationContext.java,52,27,17,8,0,1530
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutor.java,DebuggableScheduledThreadPoolExecutor.java,76,40,28,8,8,2870
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/Gossiper.java,Gossiper.java,1122,810,197,115,116,46846
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,DebuggableThreadPoolExecutor.java,128,83,31,14,8,4299
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnFamilyNotDefinedException.java,ColumnFamilyNotDefinedException.java,34,9,20,5,0,1220
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnReadCommand.java,ColumnReadCommand.java,90,63,17,10,0,2956
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/DBManager.java,DBManager.java,157,106,30,21,8,5470
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/Row.java,Row.java,232,171,31,30,17,6611
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnComparatorFactory.java,ColumnComparatorFactory.java,150,105,24,21,17,4462
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/ContinuationsExecutor.java,ContinuationsExecutor.java,2244,869,1239,136,152,82532
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/FieldCollection.java,FieldCollection.java,94,21,65,8,2,3054
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnFamilyStore.java,ColumnFamilyStore.java,1568,1190,270,108,177,58485
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/SingleThreadedStage.java,SingleThreadedStage.java,100,57,27,16,0,3442
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/RejectedExecutionHandler.java,RejectedExecutionHandler.java,24,5,17,2,0,993
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/AIOExecutorService.java,AIOExecutorService.java,319,78,223,18,0,13721
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/ThreadFactoryImpl.java,ThreadFactoryImpl.java,51,22,23,6,1,1972
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/MultiThreadedStage.java,MultiThreadedStage.java,98,57,23,18,0,3367
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/TimestampType.java,TimestampType.java,83,17,57,9,0,2535
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/SingleThreadedContinuationStage.java,SingleThreadedContinuationStage.java,100,62,22,16,0,3438
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/Table.java,Table.java,961,719,148,94,104,38146
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/StageManager.java,StageManager.java,117,48,57,12,3,3839
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/loader/ColumnType.java,ColumnType.java,170,45,110,15,0,4584
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutorMBean.java,DebuggableThreadPoolExecutorMBean.java,24,5,18,1,0,924
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/NamesFilter.java,NamesFilter.java,121,91,18,12,16,3569
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/concurrent/ContinuationStage.java,ContinuationStage.java,89,57,17,15,0,3056
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/HintedHandOffManager.java,HintedHandOffManager.java,288,216,48,24,30,11055
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CalloutManager.java,CalloutManager.java,210,139,55,16,12,7081
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/SuperColumn.java,SuperColumn.java,468,336,77,55,49,14718
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/Memtable.java,Memtable.java,325,237,54,34,28,11780
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/TimeFilter.java,TimeFilter.java,150,104,35,11,19,4368
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cli/CliOptions.java,CliOptions.java,91,51,29,11,3,3069
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cli/CliCompiler.java,CliCompiler.java,123,68,34,21,8,3802
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cli/CliMain.java,CliMain.java,190,131,32,27,18,5750
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/FileNameComparator.java,FileNameComparator.java,42,19,18,5,2,1400
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/IdentityFilter.java,IdentityFilter.java,88,53,23,12,11,2436
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/EfficientBidiMap.java,EfficientBidiMap.java,107,68,20,19,2,3042
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cli/CliClient.java,CliClient.java,304,226,39,39,32,11670
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cli/CliSessionState.java,CliSessionState.java,42,16,20,6,0,1347
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RowMutationMessage.java,RowMutationMessage.java,95,58,20,17,1,3277
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/HashingSchemes.java,HashingSchemes.java,34,7,24,3,0,1218
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/SafeMessageDigest.java,SafeMessageDigest.java,85,51,22,12,0,2306
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/DataInputBuffer.java,DataInputBuffer.java,100,57,27,16,0,2659
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/IFileReader.java,IFileReader.java,110,21,78,11,0,4103
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/FastLinkedHashMap.java,FastLinkedHashMap.java,24,4,17,3,0,939
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/BoundedStatsDeque.java,BoundedStatsDeque.java,61,33,21,7,2,1579
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/ICompactSerializer.java,ICompactSerializer.java,48,10,33,5,0,1842
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/Cachetable.java,Cachetable.java,218,159,31,28,16,6282
