Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/DatacenterWriteResponseHandler.java,DatacenterWriteResponseHandler.java,64,36,22,6,3,2489
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/PendingRangeCalculatorService.java,PendingRangeCalculatorService.java,101,69,19,13,2,3669
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/BatchlogResponseHandler.java,BatchlogResponseHandler.java,121,84,17,20,4,3743
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/CacheServiceMBean.java,CacheServiceMBean.java,67,24,29,14,0,2446
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/LoadBroadcaster.java,LoadBroadcaster.java,99,62,19,18,5,3631
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/CollectionValueIndex.java,CollectionValueIndex.java,117,73,32,12,15,4727
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/StorageProxyMBean.java,StorageProxyMBean.java,64,39,18,7,0,2583
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/CollectionKeyIndex.java,CollectionKeyIndex.java,64,35,23,6,5,2411
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/StandardTokenizerOptions.java,StandardTokenizerOptions.java,272,208,29,35,5,8553
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/DeletionPurger.java,DeletionPurger.java,35,14,17,4,2,1380
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/messages/CleanupMessage.java,CleanupMessage.java,61,32,22,7,0,2258
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/StorageServiceMBean.java,StorageServiceMBean.java,627,161,359,107,0,24630
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/repair/messages/SyncRequest.java,SyncRequest.java,110,78,23,9,3,4570
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ReadRepairVerbHandler.java,ReadRepairVerbHandler.java,31,12,17,2,0,1254
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/Serializers.java,Serializers.java,138,88,29,21,10,6018
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/Conflicts.java,Conflicts.java,79,45,21,13,10,3299
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/NonTokenizingAnalyzer.java,NonTokenizingAnalyzer.java,126,87,22,17,11,4541
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/CASRequest.java,CASRequest.java,46,11,31,4,0,1835
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/BasicResultFilters.java,BasicResultFilters.java,76,45,20,11,0,2102
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/CompositesSearcher.java,CompositesSearcher.java,302,225,41,36,29,14168
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/internal/composites/ClusteringColumnIndex.java,ClusteringColumnIndex.java,102,54,36,12,4,4019
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/WriteResponseHandler.java,WriteResponseHandler.java,81,50,20,11,2,2923
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StopWordFilters.java,StopWordFilters.java,42,18,20,4,2,1473
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StopWordFactory.java,StopWordFactory.java,100,70,21,9,6,3782
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StemmingFilters.java,StemmingFilters.java,46,21,20,5,2,1547
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/conf/DataTracker.java,DataTracker.java,162,108,29,25,13,5866
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,ColumnIndex.java,237,173,25,39,13,7552
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StemmerFactory.java,StemmerFactory.java,101,71,21,9,4,3807
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/FilterPipelineExecutor.java,FilterPipelineExecutor.java,53,29,21,3,3,1897
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/FilterPipelineTask.java,FilterPipelineTask.java,52,25,22,5,4,1677
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/FilterPipelineBuilder.java,FilterPipelineBuilder.java,51,25,21,5,0,1693
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/Descriptor.java,Descriptor.java,51,25,20,6,0,1621
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/MigrationManager.java,MigrationManager.java,622,459,62,101,70,26283
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/TokenTree.java,TokenTree.java,523,387,38,98,44,16937
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/AbstractTokenTreeBuilder.java,AbstractTokenTreeBuilder.java,673,511,41,121,65,19986
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/TokenTreeBuilder.java,TokenTreeBuilder.java,76,44,18,14,8,2506
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/OnDiskIndexBuilder.java,OnDiskIndexBuilder.java,648,475,44,129,61,20222
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/StaticTokenTreeBuilder.java,StaticTokenTreeBuilder.java,252,168,48,36,16,8098
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/OnDiskIndex.java,OnDiskIndex.java,789,578,56,155,98,27123
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/conf/IndexMode.java,IndexMode.java,184,142,19,23,19,7362
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/Token.java,Token.java,47,22,17,8,0,1448
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/DynamicTokenTreeBuilder.java,DynamicTokenTreeBuilder.java,189,141,18,30,24,5667
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/conf/view/RangeTermTree.java,RangeTermTree.java,105,68,21,16,2,3684
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/conf/view/PrefixTermTree.java,PrefixTermTree.java,195,130,33,32,22,6522
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/conf/view/View.java,View.java,130,89,21,20,7,5097
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/conf/view/TermTree.java,TermTree.java,58,31,17,10,4,2011
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/OnDiskBlock.java,OnDiskBlock.java,142,99,18,25,11,4349
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/disk/PerSSTableIndexWriter.java,PerSSTableIndexWriter.java,376,291,20,65,36,13679
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/exceptions/TimeQuotaExceededException.java,TimeQuotaExceededException.java,21,3,17,1,0,927
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/sa/IntegralSA.java,IntegralSA.java,84,54,17,13,1,2607
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/ClientState.java,ClientState.java,377,263,66,48,60,15163
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/GCInspector.java,GCInspector.java,331,244,49,38,28,12411
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/CombinedTerm.java,CombinedTerm.java,79,48,17,14,2,2371
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/CombinedValue.java,CombinedValue.java,25,6,17,2,0,983
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/RangeIterator.java,RangeIterator.java,279,184,43,52,32,8835
